773.8182	1009.4545
849.4545	957.0909
1149.0909	922.1818
1201.4546	884.3636
1064.7273	1248.0000
1114.1819	1210.1819
1154.9091	1120.0000
1274.1819	1000.7273
1585.4546	1038.5454
1617.4546	1067.6364
1562.1819	1181.0909
1538.9092	1361.4546
1710.5454	1309.0909
1928.7273	1181.0909
2132.3635	1253.8181
