837.8182	1079.2727
910.5455	1009.4545
1178.1819	977.4545
1218.9091	948.3636
1102.5454	1288.7273
1149.0909	1248.0000
1189.8181	1166.5454
1294.5454	1064.7273
1568.0000	1108.3636
1602.9092	1125.8181
1553.4546	1230.5454
1550.5454	1405.0909
1707.6364	1355.6364
1888.0000	1236.3636
2103.2727	1297.4546
