826.1818	1253.8182
872.7273	1169.4546
1137.4546	1082.1818
1195.6364	1038.5454
1120.0000	1396.3636
1157.8181	1349.8181
1175.2727	1271.2727
1259.6364	1128.7273
1550.5454	1111.2727
1568.0000	1117.0909
1562.1819	1245.0909
1582.5454	1413.8181
1739.6364	1323.6364
1885.0908	1163.6364
2103.2727	1178.1819
