861.0909	866.9091
939.6364	808.7273
1233.4546	794.1818
1277.0909	765.0909
1105.4546	1117.0909
1172.3636	1076.3636
1227.6364	1000.7273
1335.2727	881.4545
1623.2727	948.3636
1643.6364	965.8182
1582.5454	1076.3636
1556.3636	1265.4546
1728.0000	1210.1819
1946.1819	1105.4546
2158.5454	1184.0000
