945.4545	1448.7273
960.0000	1349.8182
1137.4546	1143.2727
1152.0000	1090.9091
1288.7273	1431.2727
1291.6364	1373.0909
1268.3636	1282.9091
1271.2727	1131.6364
1518.5454	971.6364
1556.3636	968.7273
1594.1819	1076.3636
1713.4546	1221.8181
1794.9092	1064.7273
1835.6364	858.1818
2027.6365	750.5455
